id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
1645915,115,3,185,2.62,1,163
1646432,130,3,229,3.32,2,259
1646838,380,6,29,0.43,1,365
1646910,115,20,1,0.02,1,0
1649957,125,2,21,0.3,1,363
1650470,65,5,1,0.02,1,169
1651595,110,9,11,0.16,1,362
1652236,31,6,41,0.58,3,55
1652996,135,3,173,2.47,2,277
1654551,200,3,20,0.29,1,0
1654561,212,3,1,0.33,3,109
1654713,40,1,34,0.48,3,75
1654738,80,30,12,0.18,7,365
1654929,95,2,147,2.09,3,275
1655550,185,30,7,0.13,39,347
1655824,100,1,59,0.84,4,165
1655880,1200,1,0,,1,0
1656254,149,30,9,0.14,52,341
1656539,139,1,203,2.87,2,32
1656585,226,3,25,0.36,1,80
1656621,74,2,189,3.02,2,131
1657110,195,5,52,0.74,1,0
1658703,104,59,48,0.69,1,122
1664209,275,2,6,0.51,1,5
1664614,310,4,12,0.18,1,358
1664716,145,29,3,0.04,1,35
1665498,75,3,19,0.28,1,258
1668328,99,2,201,2.85,2,106
1669149,250,6,79,1.12,1,137
1669250,104,30,24,0.34,8,57
1670517,250,5,5,0.07,1,358
1672860,150,30,18,0.27,39,340
1672977,195,30,17,0.35,39,333
1673040,350,30,14,0.22,39,327
1673338,75,1,23,0.33,1,0
1677887,80,31,28,0.4,1,167
1678809,96,2,14,4.62,1,50
1682258,200,1,0,,1,0
1682282,90,3,139,2.38,1,293
1682958,79,1,274,4.02,3,308
1683227,220,1,0,,1,365
1683968,224,31,14,0.2,1,219
1684053,35,2,201,3.28,2,88
1687108,70,7,34,0.48,1,140
1688711,85,1,40,0.83,10,293
1688914,110,30,128,1.82,2,314
1690764,65,3,2,0.06,2,365
1691188,200,4,24,0.38,2,157
1691798,249,31,6,0.09,1,365
1692823,62,3,52,0.74,8,361
1693028,50,1,19,0.83,1,311
1693171,62,3,48,0.68,8,340
1693524,50,2,13,0.22,3,282
1695731,55,1,0,,1,0
1696050,71,2,64,1.02,2,18
1696381,75,1,37,0.53,1,139
1697047,115,3,146,2.08,1,277
1698334,82,2,144,3.37,1,0
1699934,75,3,34,0.49,8,341
1700471,60,3,101,1.44,1,340
1701981,200,7,11,1.17,1,11
1702032,90,1,0,,1,0
1702533,215,3,59,0.84,1,356
1702581,100,2,244,3.49,1,52
1702781,38,30,7,0.19,1,137
1703506,159,3,11,0.2,4,77
1703834,64,2,108,1.61,2,296
1704210,125,15,53,0.75,1,5
1704560,120,4,182,2.6,1,72
1704798,76,3,164,2.34,1,27
1706997,175,2,4,0.1,1,0
1707422,110,5,7,0.1,1,300
1707823,75,1,69,4.43,2,49
1708771,80,2,28,0.4,2,327
1712462,110,4,2,0.06,1,0
1712660,89,1,214,3.07,2,354
1713409,110,3,23,0.33,1,67
1716441,96,1,274,3.94,1,145
1716640,75,5,31,0.49,2,0
1717058,185,3,65,1.04,1,106
1717138,49,2,23,3.5,1,262
1717149,440,3,6,0.09,1,70
1717226,220,7,18,0.27,2,156
1721115,99,4,11,0.18,2,365
1725295,85,1,135,1.93,1,15
1727923,98,7,7,0.1,1,0
1728339,84,1,60,1.05,10,302
1728437,65,1,38,0.6,10,239
1728625,160,2,19,0.32,1,0
1728938,115,3,200,3.16,1,256
1729286,59,14,30,0.43,2,36
1730937,119,2,27,0.58,1,325
1731245,120,2,92,1.37,1,311
1731365,439,5,79,1.15,2,154
1731969,99,1,20,0.42,2,278
1732498,199,2,25,0.44,1,5
1733054,99,1,340,4.9,2,263
1733157,195,3,231,3.51,1,304
1734724,180,30,183,2.63,1,0
1735478,100,20,52,0.75,1,182
1735804,115,2,210,3.58,2,106
1736064,115,30,2,0.03,1,0
1738513,180,3,18,0.26,1,72
1739847,45,3,53,0.82,1,249
1740311,300,2,65,0.96,1,350
1741622,90,80,20,0.29,1,203
1741745,95,1,0,,1,0
1742471,140,2,40,0.6,1,20
1742610,123,5,14,0.2,1,0
1742654,200,2,119,1.89,1,216
1743116,100,3,4,0.07,2,364
1743379,250,3,144,2.06,1,128
1744216,85,1,221,4.1,3,206
1744941,100,3,3,0.05,1,0
1745358,109,2,26,0.49,1,139
1745430,159,30,6,0.1,52,310
1745658,260,5,13,0.21,1,167
1746726,555,3,111,1.63,1,191
1747405,87,2,235,3.37,1,23
1747833,43,2,11,0.16,1,338
1748189,199,1,29,0.42,5,339
1750248,90,2,17,0.24,3,177
1750527,195,3,78,1.13,1,312
1750679,185,3,115,2.09,3,314
1752112,400,7,19,0.28,1,46
1752206,200,2,144,2.07,1,263
1753671,100,1,41,0.87,2,355
1755484,225,4,10,0.17,1,348
1755844,450,1,9,0.25,3,364
1758391,80,3,112,1.61,2,0
1759154,89,4,123,1.76,2,18
1759462,179,4,127,1.83,1,17
1759526,90,3,6,0.1,1,11
1762513,275,7,0,,1,0
1762852,35,2,3,0.12,2,0
1763209,86,2,107,1.58,1,0
1763333,95,1,41,0.59,2,177
1763736,116,1,43,0.63,1,0
1763956,80,5,62,1.72,2,23
1766846,110,1,233,3.39,2,17
1767037,29,2,386,5.53,3,50
1771965,200,60,74,1.08,1,233
1776732,390,5,108,2.63,2,156
1777007,55,1,205,3.04,1,326
1777197,75,5,63,0.91,5,19
1777674,75,1,0,,1,58
1778294,120,7,39,0.91,2,50
1780748,143,2,37,0.53,1,364
1781052,250,3,1,0.02,1,0
1781697,99,3,19,0.41,2,310
1781786,150,3,50,0.74,1,152
1782079,55,10,20,0.29,1,184
1782437,175,2,85,1.31,1,287
1782667,69,1,142,2.12,3,329
1782872,184,4,22,0.33,1,12
1785141,145,2,6,0.09,1,0
1785187,100,3,210,3.01,1,256
1785942,44,5,79,1.14,3,251
1786408,70,3,0,,1,0
1787771,185,1,0,,1,0
1788989,225,3,10,0.15,1,0
1789715,199,2,2,0.03,1,0
1791105,60,1,57,0.91,1,301
1793091,175,3,258,3.8,1,235
1793411,199,5,4,0.06,1,0
1794250,65,1,10,0.44,1,73
1796722,190,2,11,0.24,1,331
1797025,107,3,143,2.07,1,23
1798210,150,1,26,0.38,1,0
1798271,700,7,0,,1,0
1798500,75,2,32,0.46,13,363
1801036,45,2,14,0.2,2,36
1801130,179,2,15,0.22,1,0
1802584,110,1,92,6.3,2,147
1802838,245,2,14,0.76,1,65
1803165,799,6,40,0.58,1,365
1803279,100,2,12,0.17,1,252
1805150,61,1,71,1.06,15,314
1805261,475,1,0,,1,0
1806138,275,5,16,0.23,1,12
1806378,250,4,134,1.95,1,222
1806651,120,3,2,0.03,1,0
1807106,135,3,190,2.77,1,267
1807757,199,10,4,0.06,1,3
1808497,75,1,19,0.29,5,289
1808550,75,7,30,0.43,5,216
1809547,75,3,22,0.32,3,177
1810640,140,1,0,,1,365
1811446,90,30,83,1.2,1,282
1812111,80,1,1,0.02,1,0
1813681,115,2,2,0.05,1,0
1813829,60,1,93,1.34,3,358
1814010,175,2,25,0.36,1,273
1814279,125,2,240,3.53,2,242
1815211,185,1,80,1.16,1,0
1815505,56,5,80,1.16,2,298
1817510,64,1,336,4.83,1,133
1817905,300,2,10,0.15,1,214
1818411,455,30,93,1.36,2,332
1818420,37,5,54,0.78,5,353
1818820,193,3,164,2.39,2,256
1819623,53,3,35,0.72,1,113
1820858,161,2,8,0.18,1,0
1820931,99,7,3,0.04,1,0
1821541,420,1,53,1.04,3,250
1823141,92,2,0,,1,0
1824808,195,30,104,1.51,4,333
1825949,81,1,36,0.53,1,0
1826701,65,7,9,0.14,2,332
1827525,70,3,3,0.04,1,188
1827723,400,2,40,0.63,1,190
1827962,170,3,61,0.9,1,190
1828063,175,2,53,0.79,2,0
1830244,41,3,7,0.11,1,0
1831227,149,4,35,0.52,1,16
1832120,87,3,85,1.35,2,38
1834738,300,5,0,,1,0
1835367,92,110,13,0.21,19,327
1836381,85,2,0,,1,0
1839231,150,1,0,,1,0
1839341,300,5,14,0.22,1,188
1839818,139,5,27,0.48,1,0
1841356,90,3,12,0.18,3,0
1842739,118,5,51,0.76,1,201
1843034,295,2,0,,1,0
1843108,125,1,319,8.52,1,357
1843674,122,7,122,1.91,2,364
1843955,280,3,21,0.34,1,98
1844088,215,4,130,1.92,2,270
1844705,89,90,47,0.73,1,365
1844792,130,1,1,0.03,2,0
1844847,201,2,8,0.12,1,177
1846100,119,2,23,0.34,1,311
1846528,103,2,29,0.86,1,55
1846580,72,2,166,2.49,1,78
1847096,169,5,9,0.13,1,0
1847261,240,3,60,0.91,1,348
1847389,180,2,29,0.63,1,45
1847434,150,7,108,1.72,2,359
1850695,120,5,4,0.07,1,0
1851767,345,3,181,2.69,2,213
1851926,95,3,134,2,1,281
1853765,550,1,0,,1,0
1855846,150,5,29,0.43,1,260
1856027,95,3,97,1.45,1,11
1856261,90,1,61,1.04,1,316
1856627,175,5,0,,1,359
1856803,225,3,10,0.15,1,0
1856914,240,5,6,0.1,1,0
1859901,150,4,43,0.68,1,188
1860838,44,3,79,1.15,1,191
1861281,1700,1,0,,1,0
1861493,299,4,38,0.56,1,3
1863930,120,1,93,1.51,1,0
1864061,525,5,42,0.61,1,80
1864757,600,3,46,0.67,1,210
1865336,88,1,220,3.53,2,100
1865884,139,5,0,,1,0
1866051,200,2,2,0.05,1,0
1869202,100,2,19,0.28,1,0
1869432,209,2,7,0.1,1,265
1869467,240,3,14,0.21,1,199
1869685,90,7,8,0.35,2,301
1870228,73,2,97,1.44,3,359
1871261,90,6,4,0.07,1,0
1871311,200,2,6,0.09,1,20
1872838,94,20,46,0.72,1,0
1873531,145,1,0,,1,0
1876811,199,2,240,3.49,1,152
1876969,150,1,0,,1,0
1877255,85,3,134,1.96,1,108
1878642,195,4,31,0.46,1,78
1878692,173,5,143,2.13,1,144
1878965,159,30,5,0.07,52,346
1880539,85,3,92,1.57,1,123
1881556,120,3,207,3.04,1,237
1881586,225,3,1,0.05,1,0
1881801,175,2,111,2.4,2,108
1881846,130,2,128,1.88,1,294
1884398,249,60,0,,1,363
1885385,38,5,72,1.11,5,349
1885714,53,1,38,0.55,1,312
1885826,125,4,108,1.69,1,285
1886240,245,1,0,,1,0
1886294,150,9,0,,1,0
1886978,32,5,85,1.25,5,155
1887291,160,3,158,2.33,1,188
1887489,175,1,0,,1,0
1887874,40,7,0,,1,331
1888006,58,1,236,3.45,3,350
1890851,149,2,20,0.31,1,355
1891017,200,3,35,0.55,1,0
1891118,100,4,10,0.24,1,0
1891274,50,2,6,0.12,1,0
1891798,97,5,44,1.5,1,66
1892319,84,2,143,2.13,1,311
1893225,275,4,19,0.28,2,205
1895196,99,2,249,3.63,1,172
1895457,70,5,2,0.06,1,26
1896296,149,30,7,0.11,52,340
1897001,399,5,33,0.49,1,36
1897447,145,3,266,4.49,1,224
1898110,200,2,0,,1,365
1899076,59,1,238,3.46,3,320
1900616,70,3,30,0.6,1,364
1900780,249,4,26,0.62,1,281
1901357,70,4,26,0.39,1,81
1903198,45,5,70,2.23,4,250
1903249,75,1,202,3.19,1,0
1903288,70,6,1,0.04,2,0
1905865,159,1,15,0.22,2,194
1906604,499,4,8,0.12,1,0
1906804,55,1,227,3.31,3,341
1906993,228,1,2,0.22,2,365
1907058,67,5,17,0.25,5,308
1908767,119,3,1,0.01,1,0
1908852,189,1,7,0.13,1,0
1908986,350,1,0,,1,0
1910270,450,30,14,0.21,1,1
1911333,45,29,12,0.18,3,337
1911641,175,30,2,0.04,1,342
1912357,83,7,2,0.03,1,0
1913540,120,1,2,0.03,1,0
1913864,35,30,7,0.15,2,318
1914231,140,2,322,4.71,1,258
1914381,45,4,7,2.26,1,32
1914461,90,3,7,0.11,1,310
1914590,79,1,108,2.68,3,313
1914630,100,3,15,0.22,1,0
1914759,225,2,0,,1,17
1914787,66,5,95,1.39,2,301
1917629,140,3,123,1.8,3,244
1918693,98,4,245,3.61,1,247
1918903,140,3,156,2.36,2,230
1919647,195,2,71,1.04,1,222
1919766,60,1,245,3.6,3,336
1919896,150,5,11,0.16,1,0
1920085,40,25,8,0.12,3,0
1921859,130,4,17,0.25,1,347
1922448,75,3,1,0.02,1,0
1922863,248,3,57,0.9,1,344
1923153,450,2,18,0.28,1,363
1924645,120,14,29,0.43,1,0
1925224,250,8,79,1.16,1,78
1925519,80,1,1,0.02,1,0
1928556,140,5,17,0.25,2,2
1928570,120,3,5,0.26,1,0
1928961,45,3,229,3.36,2,312
1929041,100,1,1,0.02,2,44
1929186,175,2,52,1.26,1,264
1929321,130,1,16,0.38,2,0
1929540,175,3,9,0.13,1,0
1931341,40,1,0,,1,0
1931609,650,2,166,2.87,1,215
1932094,85,4,29,0.42,1,13
1932110,175,30,20,0.31,1,83
1932491,105,4,10,0.2,1,0
1934444,80,10,5,0.07,1,0
1934512,150,7,37,0.6,1,39
1934765,195,5,1,0.02,1,0
1934804,750,3,32,1.66,1,141
1935109,249,2,230,3.39,2,166
1935175,140,7,1,0.03,1,0
1935302,180,2,72,3.12,1,290
1935826,90,3,1,0.02,3,177
1936633,120,3,84,1.26,1,16
1936772,85,2,97,1.43,1,230
1937226,174,3,177,2.62,3,165
1937323,150,21,2,0.04,1,203
1937325,295,1,261,3.82,1,245
1937761,180,3,77,1.35,1,254
1939106,172,1,18,0.27,1,0
1939283,130,5,36,0.53,1,224
1940534,52,7,19,0.28,8,324
1940780,220,1,2,0.03,1,0
1941094,50,30,0,,5,356
1941435,37,25,16,0.24,3,179
1941439,85,2,36,0.53,1,288
1941495,249,3,76,1.13,1,40
1942935,150,14,10,0.21,1,0
1944155,119,6,7,0.25,1,0
1944891,49,7,0,,3,0
1945115,90,4,57,2.67,1,74
1947400,200,4,4,0.06,1,0
1948494,97,3,177,2.64,1,272
1948745,399,30,13,0.19,1,363
1950311,151,5,39,0.58,2,0
1950318,200,5,0,,1,0
1950588,200,3,41,0.6,1,0
1950603,82,5,2,0.03,1,0
1952271,130,1,87,1.42,1,5
1953636,69,2,12,0.18,1,6
1953928,150,1,89,1.32,1,148
1954429,150,4,0,,1,0
1954450,150,2,221,3.3,1,215
1954495,100,3,2,0.03,1,0
1954653,195,4,30,0.45,1,4
1955844,251,5,26,0.43,1,14
1956346,200,1,1,0.02,1,320
1956467,100,6,5,0.07,1,0
1956677,140,30,16,0.24,1,365
1956726,146,18,34,0.5,1,0
1958765,250,2,88,1.31,1,223
1959024,499,1,6,0.1,1,0
1960045,80,31,0,,1,0
1960358,80,3,225,3.49,2,250
1961288,220,2,85,1.27,1,305
1961361,102,2,6,0.13,4,0
1961937,120,5,8,0.12,1,0
1965103,170,2,7,0.11,1,312
1965712,235,1,0,,1,0
1965766,149,1,1,0.03,1,0
1967045,180,3,6,0.13,1,0
1970017,89,1,25,0.43,1,78
1970574,199,2,31,0.52,2,220
1970697,72,5,62,1.05,6,140
1970915,80,7,6,0.12,1,3
1971200,99,3,160,2.36,1,133
1971239,125,30,26,0.38,1,264
1971540,150,1,157,2.49,1,365
1971635,100,15,0,,1,0
1973889,106,2,191,2.81,1,291
1974700,250,30,19,0.3,1,318
1975069,150,2,7,0.12,1,0
1975168,100,3,15,0.24,1,358
1975999,189,3,9,0.87,1,0
1976123,1999,1,20,0.39,1,0
1977888,120,1,73,1.07,1,49
1978445,100,4,3,0.05,2,0
1979076,149,30,7,0.11,52,277
1979127,480,10,59,0.87,1,24
1979506,100,1,1,0.01,1,0
1979579,300,1,0,,1,0
1979744,33,5,84,1.25,5,295
1979848,175,1,0,,1,0
1980179,142,1,214,3.17,1,242
1981410,135,3,38,0.62,1,243
1981590,135,3,164,2.45,1,325
1981656,350,5,0,,1,365
1981669,80,5,19,0.28,1,0
1983188,80,3,38,0.59,1,344
1983466,87,2,272,4.02,3,133
1983531,450,3,12,0.19,2,0
1984390,275,2,2,0.03,1,0
1984486,150,2,43,0.64,1,285
1985022,50,5,3,0.16,1,0
1987371,79,3,176,2.63,1,37
1987546,60,1,93,1.38,15,305
1987584,45,3,49,0.77,3,307
1987627,120,2,5,0.07,1,0
1987949,145,3,1,0.01,1,0
1988823,175,3,136,2,1,171
1989731,137,7,6,0.11,1,0
1989838,1500,1,0,,1,0
1989972,86,4,37,0.97,1,22
1992751,90,3,0,,1,0
1994398,345,5,19,0.33,1,192
1994548,150,1,0,,1,0
1997487,250,5,7,0.32,1,314
1997957,105,4,2,0.03,1,0
1998026,130,2,15,0.41,1,0
2000156,90,3,97,2.39,3,332
2000576,150,3,154,2.27,1,218
2000611,150,4,42,0.62,2,0
2003180,225,3,127,1.89,3,157
2003807,1000,1,0,,1,0
2006452,80,30,4,0.08,2,254
2008122,150,1,3,0.04,1,0
2008190,120,1,12,0.19,2,206
2008227,53,2,143,2.13,1,263
2010624,115,30,4,0.07,1,47
2010787,175,1,7,0.1,1,0
2010971,150,1,5,0.08,1,0
2011212,162,2,18,0.26,1,247
2011692,95,4,9,0.13,1,0
2012104,55,2,19,0.79,2,0
2012368,117,5,221,3.27,2,163
2012424,175,2,4,0.12,1,0
2012750,75,30,64,0.95,1,178
2013807,189,5,220,3.25,2,271
2014701,150,2,7,0.18,1,0
2015094,45,2,36,0.57,2,188
2015168,190,2,237,3.7,1,266
2015586,130,5,9,0.13,1,0
2016579,79,1,13,0.49,2,315
2017012,850,3,0,,1,0
2017397,150,5,68,1.07,1,202
2019755,100,2,100,1.49,1,280
2019927,115,1,78,1.81,1,93
2020881,300,2,17,0.55,2,169
2021742,159,7,0,,1,0
2022126,500,5,0,,1,0
2022728,39,12,26,0.42,3,155
2022920,250,1,0,,1,0
2022938,200,4,20,0.3,1,279
2022958,250,3,16,0.24,1,0
2023357,120,6,4,0.06,1,0
2023577,105,1,31,0.46,2,365
2024991,100,3,1,0.05,1,0
2025779,175,4,0,,1,0
2026434,500,5,0,,1,0
2026869,120,5,0,,1,0
2028178,85,2,7,0.11,1,207
2028272,320,30,24,0.36,1,66
2028291,149,3,19,0.56,2,291
2028391,400,3,1,0.02,1,0
2028432,72,3,26,0.41,2,307
2028625,300,3,0,,1,0
2028677,115,7,57,0.89,1,125
2028925,325,3,82,1.37,2,359
2030736,32,1,111,1.7,5,208
2031495,100,3,11,0.16,1,0
2033224,150,4,12,0.2,1,0
2033846,95,4,72,1.1,1,11
2033866,290,1,114,1.71,1,157
2036105,30,1,67,0.99,5,150
2037508,75,4,1,0.01,1,0
2037632,140,5,25,0.37,1,13
2037951,500,365,0,,1,0
2038278,100,1,2,0.03,2,0
2041041,80,24,89,1.4,1,146
2041143,125,3,1,0.03,1,0
2042764,250,4,11,0.17,1,0
2043049,50,2,2,0.5,1,35
2043060,395,5,37,0.55,2,350
2043329,100,2,11,0.16,1,0
2044392,250,4,0,,1,0
2044873,79,1,89,1.39,3,310
2045097,100,7,0,,1,0
2045727,52,2,203,3.13,1,323
2046007,98,4,67,1.09,3,102
2046225,120,2,3,0.04,1,0
2046273,40,25,0,,1,0
2046789,345,1,56,0.83,1,0
2048796,50,1,1,0.04,1,0
2049322,45,7,0,,1,0
2050406,250,1,0,,1,0
2050993,350,2,1,0.02,1,0
2051675,57,2,199,2.98,1,265
2053940,120,2,4,0.06,1,42
2054899,1000,3,0,,1,0
2055050,125,5,54,0.9,2,274
2055303,145,3,58,0.97,1,0
2055467,150,1,0,,1,0
2055614,89,90,13,0.19,1,101
2055819,164,1,200,3.37,2,208
2056012,210,1,215,3.2,2,224
2056307,115,7,1,0.02,2,0
2057295,110,45,21,0.31,1,0
2057403,199,5,8,0.12,1,9
2057480,272,5,4,0.08,1,0
2057553,75,7,7,0.12,3,328
2057595,69,13,42,0.62,1,84
2060275,179,1,1,0.01,1,0
2060720,106,7,3,0.09,1,4
2060768,800,1,0,,1,0
2061367,100,2,0,,1,0
2061725,60,2,226,3.42,2,164
2061811,120,7,3,0.04,1,0
2062630,80,1,1,0.02,1,0
2063587,75,30,42,0.67,26,345
2065101,35,7,0,,1,0
2065538,88,2,14,0.21,1,16
2065985,50,1,0,,1,0
2066165,45,4,19,0.31,8,42
2067166,75,3,2,0.08,1,0
2067688,79,2,2,0.06,2,0
2068054,55,15,6,0.1,1,255
2069051,45,1,17,0.55,1,354
2069059,85,10,0,,1,0
2069359,80,3,130,2,3,220
2070290,599,1,0,,1,0
2071265,110,3,3,0.05,1,0
2071420,199,2,177,2.85,2,112
2071446,94,2,129,2.22,1,188
2071464,400,5,34,0.5,3,333
2071839,60,7,5,0.14,1,3
2071873,175,2,31,0.46,1,33
2071941,200,5,0,,1,0
2074653,100,5,2,0.06,1,0
2074985,50,3,9,0.13,1,0
2075377,175,3,0,,1,0
2075453,199,30,8,0.14,52,308
2075471,54,4,4,0.06,1,0
2075526,130,4,8,0.12,1,0
2075600,151,2,43,0.65,1,220
2076101,80,1,1,0.02,1,0
2078687,110,8,5,0.07,1,333
2079686,60,3,14,0.21,1,0
2079765,110,10,58,0.92,1,282
2080709,73,2,19,0.28,1,0
2080861,177,3,209,3.11,2,237
2081177,90,14,6,0.09,1,0
2081394,190,1,2,0.04,1,0
2081408,105,5,1,0.02,1,0
2081850,150,14,1,0.01,1,35
2082328,65,4,26,0.85,2,7
2082670,35,1,2,0.03,1,0
2082694,700,3,1,0.01,1,0
2083547,185,2,10,0.2,1,0
2083749,150,90,54,0.86,1,153
2083791,100,1,0,,1,220
2083824,575,1,0,,1,0
2084817,128,1,16,0.75,1,0
2085632,299,28,92,1.37,1,14
2086647,169,3,2,0.03,1,0
2087226,109,7,130,3.38,1,78
2087524,99,4,74,1.93,1,261
2087663,130,5,0,,1,0
2087970,239,4,52,0.82,1,84
2088389,100,30,17,0.25,1,0
2088725,124,4,52,0.8,1,147
2089226,69,1,64,0.96,3,362
2089273,180,2,0,,1,0
2089492,225,2,28,0.55,1,0
2089712,119,2,3,0.04,1,0
2089745,220,7,55,1.12,1,13
2091204,150,4,6,0.1,2,0
2091483,75,1,0,,1,188
2092588,51,3,19,0.32,4,0
2092611,150,9,9,0.13,1,0
2093035,91,1,9,0.14,1,0
2093064,139,90,20,0.31,19,219
2093304,100,4,45,1.01,1,190
2093455,60,1,275,4.64,2,329
2094213,255,2,8,0.12,1,0
2095959,94,7,27,0.4,1,0
2096581,179,2,21,0.31,1,0
2096968,135,4,105,1.56,1,267
2098338,50,5,77,1.14,1,33
2098817,350,2,6,0.95,2,99
2100174,150,30,26,0.41,1,269
2100887,375,3,6,0.1,1,0
2101349,150,3,10,0.16,1,42
2101710,175,1,0,,1,0
2101884,170,2,24,0.38,1,0
2102315,275,3,3,0.05,1,0
2102344,30,3,2,0.03,1,0
2102542,150,1,19,0.28,1,0
2102571,140,3,2,0.07,1,0
2102651,200,30,1,0.02,1,365
2103480,560,1,0,,1,0
2104588,240,4,0,,1,0
2104910,99,2,57,0.89,1,42
2105163,195,3,3,0.21,1,0
2105180,89,2,10,0.32,2,0
2106241,65,3,87,1.37,2,305
2106662,156,1,0,,1,0
2106706,120,1,0,,1,0
2107372,400,1,0,,1,0
2107696,210,3,7,0.1,2,343
2107883,159,30,5,0.14,52,338
2107939,55,3,70,1.11,2,285
2108178,129,30,4,0.06,52,322
2108237,300,3,4,0.06,1,0
2108424,79,1,20,0.32,2,285
2108635,100,4,0,,2,0
2110145,6000,14,17,0.27,1,359
2110493,64,3,7,0.69,1,333
2111172,110,10,72,1.07,1,42
2111336,55,14,66,1.12,1,17
2112142,55,5,8,0.21,1,270
2112344,75,5,0,,1,0
2113431,70,1,0,,2,0
2113934,85,2,16,0.25,1,0
2115611,130,29,16,0.26,1,217
2115773,120,7,0,,3,0
2115784,50,10,4,0.06,1,0
2116059,100,1,205,3.05,1,1
2116940,145,2,4,0.06,1,0
2117705,100,5,44,1.68,1,41
2118102,200,1,4,0.06,1,0
2119216,80,1,353,5.26,1,258
2120619,200,6,4,0.06,2,364
2122613,325,1,0,,1,0
2123079,120,3,80,1.74,2,69
2123731,180,3,191,3.29,1,161
2124536,379,2,96,1.52,1,0
2124910,33,1,98,1.55,5,0
2126376,60,4,0,,2,0
2126576,199,30,4,0.07,52,365
2127016,149,30,4,0.06,52,343
2127382,150,1,0,,1,0
2127713,98,8,37,0.59,1,170
2127767,250,4,34,0.52,2,239
2128464,60,1,4,0.06,1,0
2128761,149,2,49,0.73,1,171
2132248,95,5,0,,1,0
2134047,85,3,122,1.93,1,41
2134052,90,3,23,0.36,1,0
2134294,47,5,11,0.16,3,162
2134697,180,30,16,0.25,39,337
2135116,110,3,1,0.04,1,0
2135489,170,2,131,2.02,1,26
2135754,210,5,25,0.42,1,0
2135766,900,1,0,,1,0
2136293,65,2,162,2.45,1,302
2136511,60,7,0,,1,365
2137111,225,2,14,0.29,1,0
2137714,200,7,0,,1,0
2137796,170,3,125,1.86,2,314
2138787,62,2,4,0.19,2,336
2141470,125,2,8,0.13,1,0
2141635,106,1,1,0.02,1,0
2141667,93,2,138,2.23,1,7
2141975,85,5,44,0.77,1,299
2142092,300,2,0,,1,365
2142130,224,2,12,0.21,1,0
2144033,145,1,52,0.82,1,291
2144319,40,1,1,0.01,1,0
2145599,135,2,150,2.42,3,98
2145620,97,3,177,2.69,1,58
2145759,69,60,43,0.65,2,90
2148025,225,4,233,3.55,1,89
2149184,900,1,0,,1,0
2149854,215,3,2,0.04,1,0
2149954,99,2,8,0.25,2,88
2150328,850,1,0,,1,0
2150727,2000,1,0,,1,0
2150750,60,1,10,0.16,2,184
2151106,303,7,29,0.46,1,3
2151259,750,3,0,,1,0
2151479,111,3,104,1.65,1,261
2151558,60,30,10,0.15,1,92
2153435,320,2,172,2.99,1,330
2154075,112,200,314,4.82,2,42
2154567,185,2,159,3.2,1,348
2155219,100,29,37,0.57,1,305
2155345,150,1,1,0.02,1,0
2156111,130,5,98,1.73,1,48
2157550,130,5,9,0.18,1,0
2158171,575,1,0,,1,0
2159193,125,5,2,0.32,1,196
2159898,190,4,216,3.34,1,55
2160591,70,3,40,0.63,1,365
2163602,599,1,5,0.14,2,0
2164135,80,3,90,1.39,1,199
2164631,99,1,0,,1,0
2165107,100,6,29,0.47,1,128
2165933,200,30,2,0.05,1,339
2168268,60,2,13,0.45,1,33
2169106,100,2,13,0.36,1,365
2169765,2000,1,0,,1,0
2170035,90,3,82,1.29,1,0
2170618,61,4,3,0.06,1,0
2171809,99,1,0,,1,0
2171821,100,7,14,0.24,1,365
2172139,340,6,1,0.41,1,365
2175827,75,2,183,3.03,3,154
2177004,130,30,6,0.17,1,39
2178294,140,2,6,0.1,1,0
2181941,112,3,22,0.34,1,313
2182899,160,3,25,0.4,1,0
2183423,165,3,142,2.27,2,301
2185668,80,30,8,0.12,3,301
2185842,850,1,0,,1,0
2186138,950,1,0,,1,0
2186452,1500,1,0,,1,0
2186699,160,4,8,0.12,1,0
2187847,300,2,0,,1,0
2188204,150,2,94,2.55,1,144
2189129,250,1,0,,1,0
2189450,100,10,0,,1,0
2189742,49,2,79,1.22,3,52
2191591,675,5,3,0.05,1,0
2191612,150,5,9,0.15,1,6
2193027,300,1,0,,1,0
2193649,79,1,259,3.93,1,2
2193902,225,2,46,0.8,1,320
2193945,90,2,145,2.26,1,250
2194038,285,8,23,0.36,4,364
2194382,300,2,2,0.06,1,0
2196271,55,2,1,0.16,2,157
2197283,80,5,81,1.26,1,315
2197401,90,1,271,4.32,1,281
2197725,325,2,3,0.05,1,0
2198970,55,7,9,0.14,1,0
2201154,208,2,38,0.6,1,313
2201491,156,1,8,0.15,3,300
2201581,85,4,9,0.22,1,1
2202858,200,2,4,0.06,1,0
2203154,180,2,2,0.03,1,0
2203450,250,10,0,,1,0
2203926,325,3,169,3.33,1,277
2206311,140,3,0,,1,0
2208545,160,6,65,1.19,1,7
2208567,130,1,59,1,1,0
2209460,110,1,136,3.1,1,63
2209835,150,2,120,3.25,1,29
2210041,149,2,121,2.06,2,270
2210088,900,1,0,,1,0
2210615,215,3,9,0.27,1,0
2210663,155,1,21,0.38,1,0
